07:53:00,037 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:53:00,038 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:54:30,836 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
07:54:31,282 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
07:54:31,283 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
07:54:31,283 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
07:54:31,284 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
07:54:31,284 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
07:55:13,730 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
07:55:13,730 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'x'
07:55:13,731 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:55:13,732 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
07:55:13,733 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:55:13,733 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:56:17,748 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
07:56:18,196 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
07:56:18,196 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
07:56:18,197 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
07:56:18,197 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
07:56:18,198 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
07:56:28,706 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
07:56:28,706 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'x'
07:56:28,707 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:56:28,708 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
07:56:28,709 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:56:28,709 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
07:59:56,598 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
07:59:57,045 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
07:59:57,046 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
07:59:57,046 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
07:59:57,047 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
07:59:57,047 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
08:00:05,840 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
08:00:05,841 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'x'
08:00:05,841 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:00:05,843 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
08:00:05,843 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:00:05,844 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:04:00,045 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
08:04:00,506 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
08:04:00,506 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
08:04:00,507 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
08:04:00,507 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
08:04:00,508 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
08:04:11,074 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
08:04:11,075 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'x'
08:04:11,076 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:04:11,077 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
08:04:11,078 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:04:11,078 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:08:23,556 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
08:08:24,007 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
08:08:24,008 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
08:08:24,008 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
08:08:24,009 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
08:08:24,010 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
08:08:24,335 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |   43 | using properties file
08:08:24,366 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |   46 | reading config in com.dhenton9000.phantomjs.PhantomJSTest
08:08:24,367 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |  108 | Test will use PhantomJS internal GhostDriver
08:08:34,393 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
08:08:34,394 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'x'
08:08:34,394 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:08:34,396 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   98 | Filename = 'download.zip'
08:08:34,396 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |   99 | Expected Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:08:34,396 | INFO   | com.dhenton9000.filedownloader.CheckFileHash |  100 | Actual Hash = 'def3a66650822363f9e0ae6b9fbdbd6f'
08:08:34,418 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,419 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,519 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,520 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,534 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,536 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/downloadTest.html
08:08:34,575 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,577 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,578 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,590 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,590 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/doesNotExist.html
08:08:34,599 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 404
08:08:34,600 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,601 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,611 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,612 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/downloadTest.html
08:08:34,618 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,618 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,619 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,628 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,628 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/doesNotExist.html
08:08:34,635 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 404
08:08:34,635 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,636 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,644 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,645 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/downloadTest.html
08:08:34,651 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,652 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,653 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,663 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,663 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/doesNotExist.html
08:08:34,670 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 404
08:08:34,671 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,672 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,683 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,684 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending HEAD request for: http://localhost:9081/downloadTest.html
08:08:34,692 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,693 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,694 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,701 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,702 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending HEAD request for: http://localhost:9081/doesNotExist.html
08:08:34,707 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 404
08:08:34,708 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,709 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,716 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,716 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending OPTIONS request for: http://localhost:9081/downloadTest.html
08:08:34,723 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,724 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,725 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,732 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,732 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending POST request for: http://localhost:9081/downloadTest.html
08:08:34,738 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,738 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,739 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,771 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,772 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending PUT request for: http://localhost:9081/downloadTest.html
08:08:34,777 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 405
08:08:34,777 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,778 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,785 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,785 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending TRACE request for: http://localhost:9081/downloadTest.html
08:08:34,790 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 403
08:08:34,791 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,792 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,799 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,800 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending DELETE request for: http://localhost:9081/downloadTest.html
08:08:34,806 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 405
08:08:34,807 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,808 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,825 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,826 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/xls/TestData.xls
08:08:34,833 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,833 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/xls/TestData.xls
08:08:34,839 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,840 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,841 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,858 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,858 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/images/ebselen.png
08:08:34,865 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,866 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/images/ebselen.png
08:08:34,871 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,872 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,873 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,886 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,887 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/xls/TestData.xls
08:08:34,892 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,893 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/xls/TestData.xls
08:08:34,898 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:08:34,899 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:08:34,900 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:08:34,914 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,915 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/xls/TestData.xls
08:08:34,921 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  179 | Mimic WebDriver cookie state: true
08:08:34,922 | INFO   | com.dhenton9000.filedownloader.FileDownloader |  191 | Sending GET request for: http://localhost:9081/xls/TestData.xls
08:08:34,928 | DEBUG  | com.dhenton9000.filedownloader.FileDownloader |  207 | link status 200
08:12:13,169 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
08:12:13,617 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
08:12:13,618 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
08:12:13,619 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
08:12:13,620 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
08:12:13,620 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
08:12:13,908 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |   44 | using properties file
08:12:13,948 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |   47 | reading config in com.dhenton9000.phantomjs.PhantomJSTest
08:12:13,949 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |  109 | Test will use PhantomJS internal GhostDriver
08:12:24,567 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,568 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,590 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,591 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,607 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,608 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,626 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,627 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,642 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,644 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,660 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,661 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,676 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,677 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,689 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,691 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,705 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,707 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,721 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,722 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,736 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,738 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,751 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,752 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,763 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,765 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,802 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,804 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,811 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,813 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,825 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,826 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,834 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,835 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:24,844 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:12:24,845 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:12:50,630 | DEBUG  | com.dhenton9000.excel.ExcelParser |   98 | sheet handler constructor
08:12:51,104 | DEBUG  | com.dhenton9000.excel.ExcelParser |  182 | end for header index: {gamma=67, alpha=65, beta=66}
08:12:51,105 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=3, alpha=A, beta=2}
08:12:51,106 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=30, alpha=10, beta=B}
08:12:51,107 | DEBUG  | com.dhenton9000.excel.ExcelParser |  186 | end for row index: {gamma=C, alpha=100, beta=200}
08:12:51,107 | INFO   | com.dhenton9000.excel.ExcelParser |  127 | ending document [{gamma=3, alpha=A, beta=2}, {gamma=30, alpha=10, beta=B}, {gamma=C, alpha=100, beta=200}]
08:12:51,421 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |   44 | using properties file
08:12:51,456 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |   47 | reading config in com.dhenton9000.phantomjs.PhantomJSTest
08:12:51,458 | DEBUG  | com.dhenton9000.phantomjs.PhantomJSTest |  109 | Test will use PhantomJS internal GhostDriver
08:13:01,271 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:13:01,273 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:13:01,293 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:13:01,294 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:13:01,310 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:13:01,311 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
08:13:01,325 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   49 | using properties file
08:13:01,327 | DEBUG  | com.lazerycode.selenium.filedownloader.FileUploaderTest |   52 | reading config in com.lazerycode.selenium.filedownloader.FileUploaderTest
